RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
1,"Carrasco, C",CLE,P,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,0,1,0,0,2,0,*.**,9,3
1,"Pinder, B",NYY,P,2,1,0,1,1,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,2,1,0,0,0,-.--,1,1
3,"Brett, R",TB,2B,3,3,0,2,1,0,0,0,1,0,0,0,0.667,0.75,1,1.75,0,0,0,0,3,1,0,0,1,0,20,4
3,"Masterson, J",BOS,P,1,3,0,2,0,0,0,1,0,1,0,0,0.667,0.667,0.667,1.333,0,0,0,0,2,0,0,0,0,-.--,9,3
3,"Pelfrey, M",MIN,P,2,3,0,2,0,0,0,0,0,1,0,0,0.667,0.667,0.667,1.333,0,0,0,0,2,0,0,0,0,-.--,12,3
6,"Bandy, J",LAA,C,2,2,1,1,0,0,1,1,0,0,0,0,0.5,0.5,2,2.5,0,0,0,0,4,1,0,0,1,0,8,2
6,"Feldman, S",HOU,P,1,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,1,0,0,0,0,-.--,10,2
6,"Gallardo, Y",TEX,P,2,4,0,2,1,0,0,0,0,1,0,0,0.5,0.5,0.75,1.25,0,0,0,0,3,1,0,1,0,*.**,16,4
6,"Noel, R",NYY,CF,15,2,5,1,0,0,0,0,0,0,5,2,0.5,0.5,0.5,1,0,0,0,0,1,0,0,1,0,*.**,6,2
6,"Norris, D",DET,P,1,2,1,1,0,0,1,2,1,1,0,0,0.5,0.667,2,2.667,0,0,0,0,4,1,0,0,0,-.--,11,3
6,"Nuno, V",SEA,P,4,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,1,0,0,1,0,*.**,6,2
6,"Rodriguez, W",KC,P,1,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,1,0,0,1,0,*.**,8,2
6,"Samardzija, J",CWS,P,1,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,1,0,0,0,0,-.--,13,2
6,"Wright, Jr., D",BAL,P,2,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,1,0,1,0,0,1,0,*.**,8,3
6,"Young, C",KC,P,3,4,0,2,0,0,0,3,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,2,0,0,1,0,*.**,9,4
16,"Anderson, B",OAK,C,4,5,0,2,0,0,0,1,1,1,0,0,0.4,0.429,0.4,0.829,0,0,1,1,2,0,0,2,2,1,32,8
16,"Heathcott, S",NYY,CF,17,25,6,10,2,0,2,8,2,5,0,1,0.4,0.429,0.72,1.149,0,0,0,1,18,4,0,4,7,0.57,111,30
16,"Stassi, M",HOU,C,11,15,4,6,0,0,1,2,1,5,0,0,0.4,0.438,0.6,1.038,0,0,1,0,9,1,1,4,2,2,66,17
19,"Duffy, M",HOU,3B,8,8,0,3,1,0,0,3,1,2,0,0,0.375,0.444,0.5,0.944,0,0,0,0,4,1,0,2,1,2,49,9
20,"Cabrera, M",DET,1B,119,429,64,145,28,1,18,76,77,82,1,1,0.338,0.44,0.534,0.974,15,3,0,2,229,47,19,120,103,1.17,1985,511
21,"Chavez, J",OAK,P,3,3,0,1,0,0,0,0,0,2,0,0,0.333,0.333,0.333,0.667,0,0,2,0,1,0,0,2,0,*.**,16,5
21,"Estrada, M",TOR,P,2,6,0,2,0,0,0,0,0,2,0,0,0.333,0.333,0.333,0.667,0,0,0,0,2,0,0,2,0,*.**,20,6
21,"Fields, D",DET,LF,1,3,1,1,1,0,0,0,0,2,0,0,0.333,0.333,0.667,1,0,0,0,0,2,1,0,0,0,-.--,15,3
21,"Hamels, C",TEX,P,1,3,0,1,0,0,0,0,0,2,0,0,0.333,0.333,0.333,0.667,0,0,0,0,1,0,0,0,0,-.--,9,3
21,"Marte, A",LAA,LF,5,6,0,2,0,0,0,0,1,1,0,0,0.333,0.5,0.333,0.833,0,1,0,0,2,0,0,2,1,2,31,8
21,"Weeks, J",BOS,2B,3,9,1,3,0,0,0,1,0,2,0,0,0.333,0.333,0.333,0.667,0,0,0,0,3,0,0,2,2,1,44,9
21,"Wilson, C",LAA,P,2,6,0,2,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0,0,0,0,2,0,0,2,1,2,18,6
28,"Colabello, C",TOR,1B,101,333,55,107,19,1,15,54,22,96,2,0,0.321,0.367,0.52,0.886,0,3,0,2,173,35,12,96,48,2,1372,360
29,"Bogaerts, X",BOS,SS,156,613,84,196,35,3,7,81,32,101,10,2,0.32,0.355,0.421,0.776,1,3,3,3,258,45,16,203,135,1.5,2530,654
30,"Revere, B",TOR,LF,56,226,35,72,9,1,1,19,13,28,7,2,0.319,0.354,0.381,0.734,0,1,3,3,86,11,1,75,58,1.29,841,246
31,"Aguilar, J",CLE,1B,7,19,0,6,1,0,0,2,0,7,0,0,0.316,0.35,0.368,0.718,0,1,0,0,7,1,0,2,4,0.5,80,20
31,"Wilson, J",DET,2B,21,38,4,12,3,0,0,5,0,15,0,0,0.316,0.35,0.395,0.745,0,2,1,0,15,3,1,7,6,1.17,135,41
33,"Altuve, J",HOU,2B,154,638,86,200,40,4,15,66,33,67,38,13,0.313,0.353,0.459,0.812,8,9,3,6,293,59,17,198,199,0.99,2227,689
34,"Blanks, K",TEX,1B,18,67,10,21,5,0,3,6,4,20,1,0,0.313,0.352,0.522,0.875,0,0,0,0,35,8,1,12,15,0.8,279,71
35,"Lindor, F",CLE,SS,99,390,50,122,22,4,12,51,27,69,12,2,0.313,0.353,0.482,0.835,0,1,13,7,188,38,12,136,95,1.43,1578,438
36,"Brantley, M",CLE,LF,137,529,68,164,45,0,15,84,60,51,15,1,0.31,0.379,0.48,0.859,8,2,0,5,254,60,14,177,156,1.13,2149,596
37,"Arencibia, J",TB,C,24,71,9,22,3,0,6,17,1,22,0,0,0.31,0.315,0.606,0.921,0,0,0,1,43,9,1,13,16,0.81,260,73
38,"Cain, L",KC,CF,140,551,101,169,34,6,16,72,37,98,28,6,0.307,0.361,0.477,0.838,4,12,0,4,263,56,16,157,147,1.07,2299,604
39,"Fielder, P",TEX,DH,158,613,78,187,28,0,23,98,64,88,0,0,0.305,0.378,0.463,0.841,14,11,0,5,284,51,21,207,157,1.32,2483,693
40,"Barney, D",TOR,2B,15,23,4,7,1,0,2,4,1,2,0,0,0.304,0.333,0.609,0.942,0,0,2,0,14,3,0,9,7,1.29,88,26
41,"Travis, D",TOR,2B,62,217,38,66,18,0,8,35,18,43,3,1,0.304,0.361,0.498,0.859,0,2,0,1,108,26,4,73,41,1.78,946,238
42,"Kipnis, J",CLE,2B,141,565,86,171,43,7,9,52,57,107,12,8,0.303,0.372,0.451,0.823,6,9,4,6,255,59,5,175,127,1.38,2540,641
43,"Refsnyder, R",NYY,2B,16,43,3,13,3,0,2,5,3,7,2,0,0.302,0.348,0.512,0.859,1,0,0,0,22,5,3,21,5,4.2,184,47
44,"Cruz, N",SEA,DH,152,590,90,178,22,1,44,93,59,164,3,2,0.302,0.369,0.566,0.936,9,5,0,1,334,67,6,142,113,1.26,2632,655
45,"Raburn, R",CLE,LF,82,173,22,52,16,1,8,29,23,44,0,0,0.301,0.393,0.543,0.936,3,4,0,1,94,25,5,48,35,1.37,853,201
46,"Iglesias, J",DET,SS,120,416,44,125,17,3,2,23,25,44,11,8,0.3,0.347,0.37,0.717,2,6,4,3,154,22,10,165,99,1.67,1690,454
47,"Polanco, J",MIN,SS,4,10,1,3,0,0,0,1,2,1,1,0,0.3,0.417,0.3,0.717,0,0,0,0,3,0,0,4,2,2,47,12
48,"Trout, M",LAA,CF,159,575,104,172,32,6,41,90,92,158,11,7,0.299,0.402,0.59,0.991,14,10,0,5,339,79,11,123,138,0.89,2980,682
49,"Hosmer, E",KC,1B,158,599,98,178,33,5,18,93,61,108,7,3,0.297,0.363,0.459,0.822,6,3,1,3,275,56,16,211,122,1.73,2557,667
50,"Donaldson, J",TOR,3B,158,620,122,184,41,2,41,123,73,133,6,0,0.297,0.371,0.568,0.939,0,6,2,10,352,84,16,184,147,1.25,2817,711
51,"Kinsler, I",DET,2B,154,624,94,185,35,7,11,73,43,80,10,6,0.296,0.342,0.428,0.77,0,3,0,5,267,53,13,151,228,0.66,2526,675
52,"Mahtook, M",TB,CF,41,105,22,31,5,1,9,19,6,31,4,3,0.295,0.351,0.619,0.97,0,3,1,0,65,15,0,20,24,0.83,460,115
53,"Thompson, T",CWS,CF,44,122,17,36,8,3,5,16,13,26,1,0,0.295,0.363,0.533,0.896,0,0,0,0,65,16,3,36,27,1.33,555,135
54,"Burns, B",OAK,CF,125,520,70,153,18,9,5,42,26,81,26,8,0.294,0.334,0.392,0.726,1,6,1,2,204,32,5,159,135,1.18,1943,555
55,"Cespedes, Y",DET,LF,102,403,62,118,28,2,18,61,19,87,3,4,0.293,0.323,0.506,0.829,2,1,0,4,204,48,9,111,100,1.11,1688,427
56,"Gutierrez, F",SEA,LF,59,171,27,50,11,0,15,35,14,54,0,0,0.292,0.354,0.62,0.974,1,3,0,1,106,26,5,41,32,1.28,843,189
57,"Betts, M",BOS,RF,145,597,92,174,42,8,18,77,46,82,21,6,0.291,0.341,0.479,0.82,1,2,3,6,286,68,2,140,212,0.66,2634,654
58,"Pedroia, D",BOS,2B,93,381,46,111,19,1,12,42,38,51,2,2,0.291,0.356,0.441,0.797,1,2,1,3,168,32,6,128,101,1.27,1638,425
59,"Abreu, J",CWS,1B,154,613,88,178,34,3,30,101,39,140,0,0,0.29,0.347,0.502,0.85,11,15,0,1,308,67,16,182,130,1.4,2526,668
60,"Morales, K",KC,DH,158,569,81,165,41,2,22,106,58,103,0,0,0.29,0.362,0.485,0.847,4,8,0,4,276,65,24,195,134,1.46,2442,639
61,"Valencia, D",OAK,3B,105,345,59,100,23,1,18,66,29,80,2,2,0.29,0.345,0.519,0.864,3,1,1,2,179,42,13,121,60,2.02,1386,378
62,"Colon, C",KC,2B,43,107,8,31,5,0,0,6,11,17,3,2,0.29,0.356,0.336,0.692,0,0,1,0,36,5,2,34,28,1.21,474,119
63,"Johnson, C",CLE,3B,27,90,6,26,4,0,1,7,3,25,0,0,0.289,0.312,0.367,0.678,0,0,0,0,33,5,2,26,15,1.73,380,93
64,"Beltre, A",TEX,3B,143,567,83,163,32,4,18,83,41,65,1,0,0.287,0.334,0.453,0.788,4,3,0,8,257,54,18,180,185,0.97,2288,619
65,"Clevenger, S",BAL,C,30,101,11,29,4,2,2,15,4,13,0,0,0.287,0.314,0.426,0.74,1,0,0,0,43,8,3,35,27,1.3,361,105
66,"Eaton, A",CWS,CF,153,610,98,175,28,9,14,56,58,131,18,8,0.287,0.361,0.431,0.792,2,14,5,2,263,51,5,187,129,1.45,2785,689
67,"Cano, R",SEA,2B,156,624,82,179,34,1,21,79,43,107,2,6,0.287,0.334,0.446,0.779,5,3,0,4,278,56,26,240,128,1.88,2445,674
68,"Jaso, J",TB,DH,70,185,23,53,17,0,5,22,28,39,1,2,0.286,0.38,0.459,0.839,1,1,0,2,85,22,5,63,37,1.7,870,216
69,"Machado, M",BAL,3B,162,633,102,181,30,1,35,86,70,111,20,8,0.286,0.359,0.502,0.861,2,4,2,4,318,66,17,187,177,1.06,2789,713
70,"Janish, P",BAL,SS,14,35,4,10,3,0,0,3,0,3,0,0,0.286,0.278,0.371,0.649,0,0,0,1,13,3,0,13,10,1.3,124,36
70,"Williams, M",NYY,CF,8,21,3,6,3,0,1,3,1,3,0,0,0.286,0.318,0.571,0.89,0,0,0,0,12,4,0,8,4,2,74,22
72,"Reyes, J",TOR,SS,69,288,36,82,17,0,4,34,17,38,16,2,0.285,0.322,0.385,0.708,0,0,4,2,111,21,3,84,93,0.9,1077,311
73,"Villar, J",HOU,SS,53,116,18,33,7,1,2,11,10,29,7,2,0.284,0.339,0.414,0.752,0,0,1,1,48,10,3,39,20,1.95,501,128
74,"Moustakas, M",KC,3B,147,549,73,156,34,1,22,82,43,76,1,2,0.284,0.348,0.47,0.817,1,13,4,5,258,57,14,167,173,0.97,2435,614
75,"Rutledge, J",BOS,2B,39,74,11,21,1,0,1,10,5,26,0,0,0.284,0.333,0.338,0.671,1,2,1,3,25,2,0,13,18,0.72,351,85
76,"Marte, K",SEA,SS,57,219,25,62,14,3,2,17,24,43,8,4,0.283,0.351,0.402,0.753,0,0,2,2,88,19,1,69,50,1.38,952,247
77,"Murphy, D",LAA,LF,132,361,38,102,18,1,10,50,20,49,0,2,0.283,0.318,0.421,0.739,1,1,1,5,152,29,6,124,98,1.27,1480,391
78,"Nunez, E",MIN,SS,72,188,23,53,14,1,4,20,12,29,8,4,0.282,0.327,0.431,0.758,0,1,2,1,81,19,1,69,41,1.68,723,204
79,"Martinez, J",DET,RF,158,596,93,168,33,2,38,102,53,178,3,2,0.282,0.344,0.535,0.879,7,5,0,3,319,73,11,110,154,0.71,2605,657
80,"Forsythe, L",TB,2B,153,540,69,152,33,2,17,68,55,111,9,4,0.281,0.359,0.444,0.804,2,14,0,6,240,52,12,132,163,0.81,2540,615
81,"Holaday, B",DET,C,24,64,3,18,5,0,2,13,1,13,0,0,0.281,0.292,0.453,0.745,0,0,0,0,29,7,0,11,22,0.5,253,65
82,"Robertson, D",LAA,LF,37,75,10,21,2,0,0,7,2,7,0,0,0.28,0.299,0.307,0.605,1,0,3,0,23,2,1,27,24,1.13,278,80
83,"Loney, J",TB,1B,104,361,25,101,16,0,4,32,23,34,2,4,0.28,0.322,0.357,0.68,5,1,0,3,129,20,10,117,122,0.96,1306,388
84,"Holt, B",BOS,2B,129,454,56,127,27,6,2,45,46,97,8,1,0.28,0.349,0.379,0.727,0,3,4,2,172,35,7,147,96,1.53,2085,509
85,"Correa, C",HOU,SS,99,387,52,108,22,1,22,68,40,78,14,4,0.279,0.345,0.512,0.857,2,1,0,4,198,45,10,129,86,1.5,1797,432
85,"Gonzalez, M",HOU,LF,120,344,44,96,18,1,12,34,16,74,4,5,0.279,0.317,0.442,0.759,0,3,7,0,152,31,9,105,85,1.24,1310,370
87,"Schoop, J",BAL,2B,86,305,34,85,17,0,15,39,9,79,2,0,0.279,0.306,0.482,0.788,0,4,1,2,147,32,9,81,72,1.13,1122,321
88,"Pillar, K",TOR,CF,159,586,76,163,31,2,12,56,28,85,25,4,0.278,0.314,0.399,0.713,1,5,4,5,234,45,9,168,188,0.89,2262,628
89,"Moreland, M",TEX,1B,132,471,51,131,27,0,23,85,32,112,1,0,0.278,0.33,0.482,0.812,2,7,0,5,227,50,9,136,106,1.28,2033,515
90,"Murphy, J",NYY,C,67,155,21,43,9,1,3,14,12,43,0,0,0.277,0.327,0.406,0.734,0,1,1,3,63,13,4,42,35,1.2,663,172
91,"Encarnacion, E",TOR,DH,146,528,94,146,31,0,39,111,77,98,3,2,0.277,0.372,0.557,0.929,5,9,0,10,294,70,14,147,161,0.91,2517,624
92,"Butler, J",TB,LF,88,257,30,71,12,0,8,30,16,82,5,2,0.276,0.326,0.416,0.742,0,3,0,0,107,20,16,92,28,3.29,1057,276
93,"Zobrist, B",KC,2B,126,467,76,129,36,3,13,56,62,56,3,4,0.276,0.359,0.45,0.809,3,1,0,5,210,52,8,160,135,1.19,2157,535
94,"Beltran, C",NYY,RF,133,478,57,132,34,1,19,67,45,85,0,0,0.276,0.337,0.471,0.808,2,2,0,6,225,54,12,121,158,0.77,2069,531
95,"Arcia, O",MIN,LF,19,58,6,16,0,0,2,8,4,15,0,0,0.276,0.338,0.379,0.718,4,2,0,1,22,2,2,12,18,0.67,224,65
95,"Navarro, R",BAL,2B,10,29,5,8,2,0,1,3,0,3,0,0,0.276,0.276,0.448,0.724,0,0,1,0,13,3,0,4,15,0.27,93,30
97,"Springer, G",HOU,RF,102,388,59,107,19,2,16,41,50,109,16,4,0.276,0.367,0.459,0.826,0,8,2,3,178,37,4,102,79,1.29,1790,451
98,"Choo, S",TEX,RF,149,555,94,153,32,3,22,82,76,147,4,2,0.276,0.375,0.463,0.838,1,15,2,5,257,57,7,174,95,1.83,2606,653
99,"Paredes, J",BAL,DH,104,363,46,100,17,2,10,42,19,111,4,4,0.275,0.31,0.416,0.726,0,0,0,2,151,29,8,97,65,1.49,1408,384
100,"Swihart, B",BOS,C,84,288,47,79,17,1,5,31,18,77,4,2,0.274,0.319,0.392,0.712,0,1,2,0,113,23,8,83,59,1.41,1210,309
101,"Cabrera, M",CWS,LF,158,629,70,172,36,2,12,77,40,88,3,0,0.273,0.314,0.394,0.709,2,2,2,10,248,50,18,214,185,1.16,2572,683
102,"Carrera, E",TOR,LF,91,172,27,47,8,0,3,26,11,45,2,1,0.273,0.321,0.372,0.693,0,2,5,2,64,11,1,63,25,2.52,728,192
103,"Ortiz, D",BOS,DH,146,528,73,144,37,0,37,108,77,95,0,1,0.273,0.36,0.553,0.913,16,0,0,9,292,74,16,156,158,0.99,2488,614
104,"Jackson, A",SEA,CF,107,419,46,114,18,3,8,38,24,107,15,9,0.272,0.312,0.387,0.699,0,1,3,1,162,29,4,125,81,1.54,1871,448
105,"Reddick, J",OAK,RF,149,526,67,143,25,4,20,77,49,65,10,2,0.272,0.333,0.449,0.781,1,0,1,2,236,49,7,146,182,0.8,2296,582
106,"Giavotella, J",LAA,2B,129,453,51,123,25,5,4,49,32,59,2,1,0.272,0.318,0.375,0.694,0,2,9,6,170,34,7,158,135,1.17,1756,502
107,"Gordon, A",KC,LF,104,354,40,96,18,0,13,48,49,92,2,5,0.271,0.377,0.432,0.809,7,14,0,5,153,31,2,79,94,0.84,1683,422
108,"Young, D",BAL,RF,52,174,20,47,6,0,2,16,4,29,0,0,0.27,0.289,0.339,0.628,0,1,0,1,59,8,8,59,48,1.23,605,180
109,"Shaw, T",BOS,3B,65,226,31,61,10,0,13,36,18,57,0,1,0.27,0.327,0.487,0.813,1,2,0,2,110,23,1,51,60,0.85,1022,248
110,"Longoria, E",TB,3B,160,604,74,163,35,1,21,73,51,132,3,1,0.27,0.328,0.435,0.764,8,6,0,9,263,57,11,150,179,0.84,2536,670
111,"Aybar, E",LAA,SS,156,597,74,161,30,1,3,44,25,73,15,6,0.27,0.301,0.338,0.639,1,4,7,5,202,34,12,241,146,1.65,2155,638
112,"Jones, A",BAL,CF,137,546,74,147,25,3,27,82,24,102,3,1,0.269,0.308,0.474,0.782,3,8,0,3,259,55,21,179,142,1.26,1996,581
113,"Sano, M",MIN,RF,80,279,46,75,17,1,18,52,53,119,1,1,0.269,0.385,0.53,0.916,1,1,0,2,148,36,4,39,52,0.75,1455,335
114,"Tolleson, S",TOR,2B,19,41,9,11,5,1,0,3,4,9,2,0,0.268,0.333,0.439,0.772,0,0,0,0,18,6,1,17,5,3.4,143,45
115,"Jennings, D",TB,LF,28,97,9,26,2,1,1,7,8,17,5,3,0.268,0.324,0.34,0.664,0,1,0,2,33,4,2,39,19,2.05,418,108
116,"Wieters, M",BAL,C,75,258,24,69,14,1,8,25,21,67,0,0,0.267,0.319,0.422,0.742,0,0,0,3,109,23,4,74,55,1.35,1171,282
117,"Rosario, E",MIN,LF,122,453,60,121,18,15,13,50,15,118,11,6,0.267,0.289,0.459,0.748,3,0,3,3,208,46,5,105,120,0.88,1692,474
118,"Hoes, L",HOU,RF,8,15,1,4,0,0,0,1,1,3,0,0,0.267,0.313,0.267,0.579,0,0,0,0,4,0,0,5,3,1.67,55,16
118,"Martinez, M",CLE,LF,16,30,7,8,2,0,0,2,1,12,0,1,0.267,0.29,0.333,0.624,0,0,1,0,10,2,1,10,2,5,134,32
120,"Seager, K",SEA,3B,161,623,85,166,37,0,26,74,54,98,6,6,0.266,0.328,0.451,0.779,6,5,0,4,281,63,17,161,219,0.74,2537,686
121,"Shuck, J",CWS,RF,79,143,15,38,8,2,0,15,16,16,7,5,0.266,0.34,0.35,0.689,0,1,3,2,50,10,2,62,34,1.82,622,165
122,"Collins, T",DET,LF,60,192,18,51,11,3,4,25,13,43,2,1,0.266,0.316,0.417,0.732,0,1,1,0,80,18,2,49,52,0.94,752,207
123,"Cabrera, A",TB,SS,143,505,66,134,28,5,15,58,36,107,6,3,0.265,0.315,0.43,0.744,4,3,1,6,217,48,14,128,157,0.82,2067,551
124,"Mauer, J",MIN,1B,158,592,69,157,34,2,10,66,67,112,2,1,0.265,0.338,0.38,0.718,12,1,1,5,225,46,22,242,109,2.22,2715,666
125,"Guyer, B",TB,LF,128,332,51,88,21,2,8,28,25,61,10,4,0.265,0.359,0.413,0.771,0,24,3,1,137,31,5,95,97,0.98,1426,385
126,"Gregorius, D",NYY,SS,155,525,57,139,24,2,9,56,33,85,5,3,0.265,0.318,0.37,0.688,0,11,3,6,194,35,4,157,157,1,2093,578
127,"Urrutia, H",BAL,LF,10,34,3,9,1,0,1,6,2,3,0,0,0.265,0.306,0.382,0.688,0,0,0,0,13,2,1,14,9,1.56,121,36
128,"McCann, J",DET,C,114,401,32,106,18,5,7,41,16,90,0,1,0.264,0.297,0.387,0.683,0,3,4,1,155,30,17,139,88,1.58,1501,425
129,"Almonte, A",CLE,CF,51,178,30,47,9,5,5,20,16,33,6,0,0.264,0.321,0.455,0.776,0,0,0,2,81,19,4,65,39,1.67,729,196
130,"Trumbo, M",SEA,RF,96,334,39,88,13,0,13,41,26,93,0,0,0.263,0.316,0.419,0.735,1,0,0,1,140,26,8,74,88,0.84,1402,361
131,"Kiermaier, K",TB,CF,151,505,62,133,25,12,10,40,24,95,18,5,0.263,0.298,0.42,0.718,0,2,2,2,212,47,7,156,132,1.18,1954,535
132,"Cron, C",LAA,1B,113,378,37,99,17,1,16,51,17,82,3,1,0.262,0.3,0.439,0.739,1,5,0,3,166,34,9,112,97,1.15,1534,404
132,"O'Malley, S",SEA,LF,24,42,10,11,1,0,1,7,12,14,3,0,0.262,0.418,0.357,0.775,0,0,2,1,15,2,0,13,7,1.86,215,57
134,"Davis, C",BAL,1B,160,573,100,150,31,0,47,117,84,208,2,3,0.262,0.361,0.562,0.923,6,8,0,5,322,78,6,109,117,0.93,2786,670
135,"Escobar, E",MIN,SS,127,409,48,107,31,4,12,58,28,86,2,3,0.262,0.309,0.445,0.754,1,2,2,5,182,47,7,114,116,0.98,1762,446
